GeneID;log2 FC;log10 p-value
ISG20;0,264684143;-0,895820265
ISG20L2;0,292674799;-1,130530477
ISL2;2,888344594;-1,343990688
ISM1;-0,633711435;-0,841593777
ISOC1;0,704181725;-2,663334677
ISOC2;-0,634019087;-0,724252923
IST1;-0,010402959;-0,019257792
ISY1;-0,064827569;-0,10025079
ISYNA1;-0,458532903;-0,658150396
ITCH;0,496282807;-0,966168442
ITFG1;0,300929735;-0,988095427
ITFG2;-0,126050523;-0,888332822
ITFG2-AS1;-0,128264686;-0,101976929
ITGA1;1,151040585;-0,982334535
ITGA10;0,777704886;-1,982045263
ITGA2;1,881607622;-0,630985219
ITGA2B;-1,330237054;-0,781716951
ITGA3;-0,228731723;-0,381838167
ITGA4;-0,0470602;-0,078884207
ITGA5;0,669521073;-0,77957754
ITGA6;-0,321896109;-0,398179579
ITGA6-AS1;0,071677091;-0,060920054
ITGA7;-0,246481519;-0,265181094
ITGA9;-0,661180709;-0,781066062
ITGA9-AS1;-0,945493064;-0,885644247
ITGAD;1,624237378;-1,717681341
ITGAE;-0,441236528;-0,742199608
ITGAL;-0,348697905;-1,127794937
ITGAM;-0,284881108;-0,524674757
ITGAV;0,008910372;-0,010334255
ITGAX;1,507098052;-1,160510216
ITGB1;0,089225116;-0,137989759
ITGB1BP1;0,191642506;-0,620968768
ITGB1BP2;-1,014183824;-0,809622253
ITGB1P1;0,60136456;-0,482853748
ITGB2;-0,335084081;-0,475049013
ITGB2-AS1;0,14543044;-0,128150897
ITGB3;-0,751203361;-0,474352035
ITGB3BP;-0,063761732;-0,158424051
ITGB4;1,257429859;-0,883812583
ITGB5;-0,658403189;-0,6778686
ITGB7;-0,571257585;-0,895492117
ITGB8;-1,697634025;-0,553011331
ITIH1;-0,632290579;-0,802919284
ITIH4;-0,118727739;-0,228714285
ITK;-0,346766673;-0,47598286
ITLN1;-0,388973071;-0,541288766
ITM2A;-0,194742704;-0,243217476
ITM2B;1,521827469;-1,195997376
ITM2C;-0,953550746;-0,870175326
ITPA;-0,413674364;-0,614666398
ITPKA;-0,70100664;-0,298429414
ITPKB;0,044569214;-0,096463387
ITPKB-IT1;1,939347187;-1,588496193
ITPKC;0,296130776;-0,619058303
ITPR1;0,037861515;-0,043309886
ITPR2;0,311696463;-0,743936958
ITPR3;-0,211776286;-0,470114849
ITPRID2;0,374173512;-0,622603741
ITPRIP;-0,016686464;-0,010832389
ITPRIPL1;0,59588525;-1,167926546
ITPRIPL2;0,15572706;-0,172994414
ITSN1;-0,708662155;-1,090355918
ITSN2;0,235528203;-0,498917084
IVD;0,320552984;-0,977635133
IVNS1ABP;-0,08178173;-0,071393529
IWS1;0,36529791;-0,794696704
IZUMO4;-0,407678411;-1,032196461
JADE1;0,133110133;-0,23703321
JADE2;-0,269033146;-0,524208883
JADE3;-1,336394468;-0,462775559
JAG1;-0,475371651;-0,480529605
JAG2;-0,928001282;-1,163681791
JAGN1;-0,395163005;-1,31688933
JAK1;0,184336195;-0,292494464
JAK2;0,28964165;-0,446426218
JAK3;0,675734294;-1,361382361
JAKMIP1;-0,106488142;-0,061087071
JAKMIP2;-0,083780869;-0,105954895
JAKMIP3;-0,34551291;-0,476900228
JAM2;0,451860242;-0,111805983
JAM3;-1,062125276;-1,499548517
JAML;1,733973484;-1,454655315
JARID2;-0,217610299;-0,252053678
JARID2-AS1;0,093639305;-0,118735269
JAZF1;-0,080673421;-0,087573442
JAZF1-AS1;-1,599233116;-1,049636798
JCHAIN;-1,325349835;-0,354842772
JDP2;-0,09247358;-0,079270522
JHY;0,252411812;-0,326846655
JKAMP;0,716644706;-2,418987832
JMJD1C;0,846055107;-1,41369864
JMJD4;-0,014815226;-0,021420831
JMJD6;-0,873107937;-1,002048658
JMJD7;-0,106472001;-0,067759284
JMJD7-PLA2G4B;0,186021136;-0,756956013
JMJD8;-0,976275699;-1,596124311
JMY;-1,247021519;-1,129772608
JOSD1;-1,599084561;-2,045553786
JOSD2;-0,949971919;-1,426359342
JPH4;-0,339241302;-0,344249389
JPT1;0,729621681;-0,692281072
JPT2;0,80670116;-1,431532569
JPX;1,010921643;-2,15979938
JRK;1,154490963;-2,536049846
JRKL;1,210758391;-1,434405326
JSRP1;-0,204584144;-0,155190213
JTB;0,099699795;-0,118311896
JUN;-3,402088042;-1,435967589
JUNB;-2,264903182;-1,263300514
JUND;-1,680871032;-1,772225933
JUP;-0,408682648;-0,44862206
KALRN;-0,235366531;-0,324188513
KANK1;0,422301338;-0,379052929
KANK2;0,508758735;-0,46405241
KANK3;0,073601269;-0,090830627
KANSL1;-1,55796914;-0,378582824
KANSL1L;0,855125083;-1,691562808
KANSL1L-AS1;0,785404072;-1,090258335
KANSL2;-0,469087233;-0,908122244
KANSL3;-0,513789255;-2,008066988
KANTR;0,317757824;-0,806789787
KARS1;-0,516886753;-1,288791603
KAT14;0,070334406;-0,15249435
KAT2A;-0,609098963;-1,11543282
KAT2B;0,57665336;-0,838839233
KAT5;-0,263912002;-1,199447774
KAT6A;-0,132204984;-0,181033453
KAT7;-0,492477546;-1,21470565
KAT8;0,106702824;-0,390356559
KATNA1;-0,138326595;-0,436015595
KATNAL1;-0,107311436;-0,111701433
KATNAL2;-0,168311336;-0,077070528
KATNB1;-0,116087732;-0,349970327
KATNBL1;1,439556608;-1,090062816
KATNIP;0,496282501;-1,089901714
KAZN;3,509263594;-1,214739242
KBTBD2;0,016519411;-0,020790356
KBTBD3;0,273399384;-1,034955985
KBTBD6;2,142946001;-1,860930395
KBTBD7;2,622041085;-2,221810168
KBTBD8;0,318605108;-0,460333827
KCMF1;-0,115462171;-0,182903752
KCNA2;0,400348217;-0,520397289
KCNA3;-0,368174421;-0,473564119
KCNA5;0,435857311;-0,202705619
KCNA6;1,007491819;-0,665471447
KCNAB2;-0,518966434;-2,528536987
KCNAB3;-0,137911783;-0,237920604
KCNC3;-1,260700164;-1,908672878
KCNC4;0,192781951;-0,378213594
KCND1;0,251331518;-0,554846865
KCND3;-0,413305485;-0,225931625
KCNE1;1,842221371;-1,692910175
KCNE1B;1,560187711;-0,41132953
KCNE3;1,999094592;-1,077405501
KCNE5;1,326007074;-0,616287705
KCNG1;0,792928517;-0,702992297
KCNH2;0,02276794;-0,022892624
KCNH3;-0,273486287;-0,779107362
KCNH4;0,017603157;-0,007658883
KCNH8;-0,218590006;-0,177955267
KCNIP2;0,002369014;-0,002150522
KCNIP2-AS1;0,152755085;-0,059563608
KCNJ10;-0,239293985;-0,140319522
KCNJ11;-1,604031858;-0,389479487
KCNJ14;-0,804854085;-1,102650073
KCNJ15;4,11307087;-0,975207728
KCNJ2;2,504656851;-2,00310083
KCNJ2-AS1;0,21316592;-0,116681879
KCNK10;-0,965289096;-1,209854934
KCNK12;-0,417175471;-0,230338283
KCNK13;-0,44422049;-0,549607263
KCNK17;-3,173853863;-0,786871451
KCNK5;0,301378138;-0,313570335
KCNK6;0,362571679;-0,982599596
KCNK7;-0,653777287;-0,393959941
KCNMA1;-3,465504607;-1,90869384
KCNMB1;-0,700648591;-1,057299469
KCNMB3;-0,170208451;-0,146331174
KCNMB4;-0,290951356;-0,338017827
KCNN4;-0,666787868;-0,991200826
KCNQ1;-0,453735888;-1,119394732
KCNQ1OT1;0,684153716;-1,7364894
KCNQ5;-0,077348384;-0,157244452
KCNT1;-0,080176284;-0,028979098
KCP;-0,849609758;-0,726210921
KCTD1;0,147660839;-0,121828654
KCTD10;-0,493833536;-1,417466201
KCTD12;0,066858995;-0,057734235
KCTD13;0,643701597;-3,77653749
KCTD15;-0,384210354;-1,046753424
KCTD17;-0,521660564;-1,341623787
KCTD18;0,213596656;-0,818671929
KCTD2;0,14040815;-0,433198075
KCTD20;-0,101396016;-0,199968885
KCTD21;1,521605426;-0,999547319
KCTD21-AS1;1,08375314;-0,476860419
KCTD3;-0,552397211;-0,842534199
KCTD5;-0,030144515;-0,052118086
KCTD6;0,811304442;-0,927841851
KCTD7;0,835372753;-1,573734929
KCTD9;-0,34575329;-0,49903309
KDELR1;-0,496511474;-1,812267607
KDELR2;0,154531957;-0,337615323
KDF1;-0,397045683;-0,537087678
KDM1A;-0,487297948;-2,483109209
KDM1B;-0,19513814;-0,281737212
KDM2A;-0,145846601;-0,313388296
KDM2B;-0,353365268;-1,102942736
KDM2B-DT;0,48931905;-0,529290069
KDM3A;0,017942171;-0,031237162
KDM3B;0,335927402;-0,609546207
KDM4A;0,418191145;-0,96362061
KDM4B;0,971525884;-1,094964794
KDM4C;-0,408309098;-1,071644658
KDM4D;0,582162305;-0,522024521
KDM5A;-0,003105911;-0,008167324
KDM5B;0,507264134;-0,544098491
KDM5C;0,057376925;-0,146624535
KDM6A;0,042933309;-0,062588594
KDM6B;1,054279249;-0,735701323
KDM7A;0,147763586;-0,215676379
KDM7A-DT;0,624430438;-1,789161656
KDM8;0,112212969;-0,332622782
KDSR;-0,227398807;-0,733531155
KEAP1;-0,05732179;-0,081983938
KHDC1;0,131257254;-0,087087526
KHDC4;0,65469965;-1,653623863
KHDRBS1;-0,026830267;-0,068138537
KHDRBS2;-0,072889143;-0,040640784
KHDRBS3;2,056878927;-2,243094354
KHK;-0,76400484;-0,80766685
KHNYN;-0,199840579;-0,560543361
KHSRP;-0,301212943;-1,125767619
KIAA0040;1,248151107;-0,929491054
KIAA0100;-0,184763989;-0,356052783
KIAA0232;0,844702047;-0,980374786
KIAA0319;3,949489124;-1,698908008
KIAA0319L;0,922367932;-1,046449551
KIAA0513;0,677145508;-1,176101264
KIAA0586;0,187893596;-0,427598776
KIAA0753;0,640560572;-1,404210849
KIAA0825;1,752698645;-1,11442002
KIAA0895;-0,971801984;-0,405443591
KIAA0895L;-0,924521025;-1,448185175
KIAA0930;-0,559931273;-2,856832733
KIAA1109;0,256617085;-0,420131118
KIAA1191;-0,299914369;-1,777376602
KIAA1328;-0,169354179;-0,280601878
KIAA1522;-1,233438093;-0,915344564
KIAA1586;0,524329627;-0,622093867
KIAA1614;0,324025907;-0,111527885
KIAA1614-AS1;1,365103274;-2,100724863
KIAA1671;0,168911341;-0,219461753
KIAA1841;1,023880054;-1,547765184
KIAA1958;-0,65918285;-0,858865638
KIAA2013;0,341480892;-0,572650932
KIAA2026;0,025957653;-0,042066058
KIDINS220;0,600510309;-1,533205461
KIF11;-0,228091207;-0,172137264
KIF13A;0,605450332;-0,453635803
KIF13B;-0,53710402;-1,484178612
KIF14;-1,427700007;-1,189925032
KIF16B;-0,010526505;-0,019040996
KIF17;0,077682166;-0,027246672
KIF18A;-0,60397208;-1,724207557
KIF18B;-0,195711381;-0,113151062
KIF19;-1,006835863;-0,388782674
KIF1B;0,498011397;-0,886334889
KIF1C;0,023043081;-0,039824042
KIF1C-AS1;-0,367852339;-0,493632891
KIF20A;-0,746435893;-0,245562824
KIF20B;-0,177082237;-0,236812026
KIF21A;0,042011731;-0,040005717
KIF21B;0,079978983;-0,156485589
KIF22;-0,563992101;-1,05097512
KIF23;0,214022211;-0,213716342
KIF24;0,366524419;-0,248771354
KIF26A;-0,746023465;-0,370594115
KIF27;1,937795284;-1,457952552
KIF28P;0,355211182;-0,178561464
KIF2A;0,000765178;-0,001558237
KIF2C;-0,854305535;-0,346203434
KIF3A;0,398307068;-0,984955914
KIF3B;-0,145436564;-0,297434948
KIF3C;0,548236133;-0,411033784
KIF4A;-1,020989152;-0,410723678
KIF5A;0,158616541;-0,113833846
KIF5B;-0,138301684;-0,177108452
KIF5C;-0,869263535;-1,286143629
KIF5C-AS1;1,146837733;-0,591460171
KIF7;-0,504780497;-0,4231585
KIF9;-0,15702075;-0,139685799
KIF9-AS1;-0,350982291;-0,391998819
KIFAP3;0,102655953;-0,307961456
KIFBP;0,8207123;-3,87764893
KIFC2;-0,796483139;-1,315854455
KIFC3;-0,372143077;-0,794321859
KIN;0,37289686;-1,565102715
KIRREL3;-1,542016091;-1,059295384
KISS1R;0,86736345;-0,800872762
KIT;1,288472384;-0,608752824
KIZ;-0,024320567;-0,07588671
KL;0,51402956;-0,536328818
KLC1;0,158508384;-1,386471848
KLC2;0,031509767;-0,046592032
KLC4;0,245887767;-0,938610786
KLF1;1,92518246;-1,537060116
KLF10;-1,12921869;-1,569128592
KLF11;-1,720966258;-2,00131336
KLF12;-0,298572976;-0,388253046
KLF13;-0,093794267;-0,162982773
KLF16;-0,033235272;-0,045328002
KLF2;-0,119216155;-0,310069557
KLF3;-0,459431619;-0,623876855
KLF3-AS1;0,552214935;-0,467262961
KLF4;-1,166903784;-1,887203759
KLF5;0,085669315;-0,04441428
KLF6;0,291698851;-0,370276028
KLF7;0,424788333;-0,775550573
KLF7-IT1;-0,621102902;-0,382158502
KLF8;-0,114286132;-0,072300716
KLF9;-1,443540489;-1,214685365
KLHDC1;0,167053115;-0,115167141
KLHDC10;0,364213205;-1,212607553
KLHDC2;-0,314612732;-1,098473018
KLHDC3;-0,296489703;-0,807997876
KLHDC4;-0,043577819;-0,11301193
KLHDC7B;-0,445793638;-0,521982449
KLHDC7B-DT;-0,10833134;-0,0404254
KLHDC8B;1,712831002;-1,194554691
KLHDC9;0,224220739;-0,292497419
KLHL11;-0,513779157;-0,354384878
KLHL12;0,346719605;-1,866099594
KLHL13;-0,030326513;-0,012117691
KLHL14;0,29228559;-0,244178996
KLHL15;-1,328464205;-1,049541854
KLHL17;-0,265224721;-0,637864363
KLHL18;-0,120414936;-0,277452199
KLHL2;0,710164137;-0,719168429
KLHL20;-0,026813166;-0,02876393
KLHL21;1,263439889;-1,283121117
KLHL22;0,697972256;-2,198730646
KLHL23;-0,502623829;-0,495856793
KLHL24;-0,118287972;-0,119575916
KLHL25;0,514728786;-0,994090615
KLHL26;-0,958968339;-1,507877798
KLHL28;0,14320763;-0,146236452
KLHL29;-0,782168718;-1,031743599
KLHL3;-0,427697746;-0,700116742
KLHL30;1,476690038;-0,843854416
KLHL32;-0,073042089;-0,081023245
KLHL33;0,946238732;-1,153155948
KLHL34;0,017832812;-0,007481996
KLHL35;-0,647458918;-0,872375218
KLHL36;0,17324189;-0,768503801
KLHL42;0,270456026;-0,461528756
KLHL5;0,016205996;-0,022968765
KLHL6;0,553605004;-1,498622428
KLHL7;0,516864117;-1,091000444
KLHL7-DT;-0,400468591;-0,211833975
KLHL8;0,943777815;-0,961375232
KLHL9;0,750721307;-1,228791565
KLK1;-0,874089117;-0,556857076
KLK14;-0,01768953;-0,020180904
KLKB1;0,381148314;-0,641301826
KLRA1P;-0,040596529;-0,05187958
KLRB1;-0,531782389;-1,173523814
KLRC1;-0,108013297;-0,074630016
KLRC2;0,123296838;-0,075834535
KLRC3;0,231447107;-0,139715278
KLRC4;2,012427545;-1,12642188
KLRC4-KLRK1;0,810452313;-0,638065436
KLRD1;0,47427809;-0,754270537
KLRF1;-0,089384904;-0,117552385
KLRG1;0,903216637;-1,4202114
KLRK1;1,298027181;-2,440897376
KLRK1-AS1;-0,308822779;-0,439834181
KMO;0,956773653;-0,95324935
KMT2A;-0,260019368;-0,527341195
KMT2B;0,149245121;-0,41489584
KMT2C;0,180697491;-0,223691561
KMT2D;0,351645302;-0,635015785
KMT2E;-0,293670843;-0,486828671
KMT2E-AS1;0,156166252;-0,161856937
KMT5A;-0,353929996;-0,838854566
KMT5B;0,572028191;-1,066950818
KMT5C;-0,037276013;-0,059625495
KNDC1;-1,723926578;-1,285630482
KNL1;0,178076465;-0,27754198
KNOP1;1,105101844;-1,659670719
KNSTRN;0,587503809;-1,063370174
KNTC1;0,127145777;-0,3248958
KPNA1;0,225878994;-0,483895265
KPNA2;-0,630629835;-1,233269543
KPNA3;-0,237500854;-0,402085709
KPNA4;0,318465918;-0,527814297
KPNA5;-0,338411789;-0,384455038
KPNA6;-0,142454222;-0,347881887
KPNB1;0,701507339;-0,841847431
KPTN;-0,261182633;-0,521571767
KRAS;0,047013596;-0,06198643
KRBA1;-0,111417658;-0,278753132
KRBA2;0,725516099;-1,167125536
KRBOX4;0,505177296;-2,529189598
KRCC1;1,486985272;-3,652307784
KREMEN1;2,913293373;-1,234641072
KREMEN2;-0,860273067;-0,614305571
KRI1;-0,014506675;-0,015855972
KRIT1;0,691062068;-1,571386792
KRR1;-0,419087703;-0,788773196
KRT1;1,149749834;-0,311836306
KRT10;-0,373014478;-0,522526313
KRT128P;-0,645771191;-0,422458577
KRT17P8;0,222058776;-0,109301977
KRT18;-0,766898057;-0,610913407
KRT18P5;1,88967446;-0,909964174
KRT5;-1,913829493;-1,616780353
KRT7;-0,967991717;-0,552110317
KRT72;-1,037576333;-1,324344612
KRT73;-1,319218244;-3,624694023
KRT73-AS1;0,684573649;-0,391738949
KRT74;-0,056518704;-0,052523771
KRT8;-0,800725085;-0,811542172
KRT80;-1,347705576;-1,091942657
KRT81;-1,891279358;-1,491318174
KRT86;-3,057768786;-0,904202643
KRT8P12;1,546623318;-2,671911158
KRT8P33;-0,803239711;-0,872214139
KRT8P46;0,346365131;-0,202618657
KRTCAP2;0,577023804;-3,192363319
KRTCAP3;-0,232920262;-0,355449303
KSR1;-0,083011253;-0,130172998
KTI12;-0,35550244;-0,623496749
KTN1;-0,530374;-1,492478401
KTN1-AS1;-0,627603571;-0,538687166
KXD1;-0,082354331;-0,190161763
KYAT1;0,944252954;-1,028247192
KYAT3;0,069146163;-0,686329044
KYNU;-1,268376143;-2,304347109
L1CAM;-0,375670286;-0,469826838
L1TD1;3,088333236;-0,376731486
L2HGDH;-0,010311507;-0,017360374
L3HYPDH;0,754332643;-1,288057421
L3MBTL1;0,082821849;-0,305038986
L3MBTL2;-0,063720554;-0,144434817
L3MBTL2-AS1;-0,463545775;-0,521142404
L3MBTL3;-0,277564422;-0,275809731
L3MBTL4;-0,659530045;-0,9379655
LACC1;0,428977629;-0,524033895
LACTB;-0,448735506;-0,734227122
LACTB2;1,119180739;-1,871241564
LACTB2-AS1;-1,359975337;-1,077308458
LAG3;-0,520329565;-0,440725664
LAGE3;-0,502034524;-0,50680438
LAIR1;0,306602548;-0,167868219
LAMA2;-0,287346134;-0,518543075
LAMA5;-0,093240454;-0,066534139
LAMB2;-1,747714259;-1,867492506
LAMB2P1;-0,575947581;-1,10578324
LAMB3;-1,927476345;-0,844973492
LAMC1;-0,027048453;-0,033183187
LAMC3;-1,142204982;-1,080447132
LAMP1;-0,427394706;-1,057771768
LAMP2;1,565388812;-1,091599562
LAMP3;0,083780686;-0,059402654
LAMP5;-0,420924354;-0,872767606
LAMTOR1;-0,334154397;-0,589172496
LAMTOR2;-0,103643707;-0,12636903
LAMTOR3;0,69099433;-1,450847267
LAMTOR4;0,279844136;-0,334748696
LAMTOR5;-0,594270465;-2,233822513
LAMTOR5-AS1;0,402467806;-1,253213757
LANCL1;-0,042171244;-0,061600739
LANCL2;-0,593088937;-1,525816101
LANCL3;-0,309172383;-0,245386117
LAP3;-0,461034993;-1,091169152
LAPTM4A;-0,40862221;-1,107886214
LAPTM4B;0,000531448;-0,000630143
LAPTM5;-0,153782601;-0,234083876
LARGE1;-0,212145816;-0,204272278
LARGE2;0,42226055;-0,653642403
LARP1;-0,454238949;-1,465232127
LARP1B;-0,694503728;-1,916482894
LARP4;0,337865169;-0,630293352
LARP4B;0,172564416;-0,728973602
LARP7;-0,235175944;-0,526661535
LARS1;0,269982291;-0,810308147
LARS2;-0,181869091;-1,041574004
LAS1L;-0,791313528;-2,782175128
LASP1;0,760897103;-0,727920723
LAT;0,112691068;-0,179523305
LAT2;1,111935773;-0,992924535
LATS1;-0,355444858;-0,461851939
LATS2;-0,457008356;-0,48019194
LAX1;1,026820974;-1,860296071
LAYN;-0,661492913;-0,583945984
LBH;0,570953288;-0,788053498
LBHD1;-0,156355048;-0,30803509
LBR;1,497549181;-1,336116209
LBX2;0,599226371;-0,778259075
LBX2-AS1;-0,124217308;-0,101850246
LCAT;0,074399057;-0,07850989
LCK;-0,113384699;-0,164387479
LCLAT1;0,71096312;-1,19117632
LCMT1;-0,234469077;-0,456272008
LCMT1-AS1;-0,254160309;-0,223465047
LCMT2;1,151521155;-2,172594945
LCN12;-0,543973337;-0,607944807
LCN2;-1,87328176;-0,901164568
LCN8;0,72204571;-0,198249415
LCNL1;-3,200696282;-1,789852439
LCOR;-0,184065202;-0,252373464
LCORL;-0,060121761;-0,071370144
LCP1;0,663991563;-0,838295944
LCP2;0,419134682;-0,778159777
LDAH;0,302707793;-0,848574016
LDB1;-0,068192989;-0,172301658
LDB2;-0,767505076;-0,483321223
LDHB;-0,268571137;-0,408829516
LDHD;-1,003642593;-0,419499627
LDLR;-1,676763102;-1,164716693
LDLRAD2;-0,581970289;-1,192516705
LDLRAD3;-1,238798371;-1,089044538
LDLRAD4;-0,179025596;-0,347526352
LDLRAP1;0,122772382;-0,211334562
LDOC1;-0,65202643;-0,893806988
LEAP2;0,121834573;-0,076914399
LEF1;-0,062816108;-0,097372647
LEF1-AS1;0,423315897;-0,333822176
LEKR1;0,067292262;-0,036021655
LEMD1-DT;0,269211374;-0,116403683
LEMD2;0,020880363;-0,050047583
LEMD3;0,027951094;-0,030620857
LENG8;-0,144798676;-0,20398668
LENG8-AS1;0,042820197;-0,052559145
LEO1;0,584846128;-2,111278176
LEPR;-0,520615846;-0,410954707
LEPROT;-0,031542153;-0,056490564
LEPROTL1;-0,423066603;-1,063487986
LETM1;-0,298359798;-1,837352315
LETM2;1,903464777;-1,829767174
LETMD1;-0,284931647;-1,569892475
LEXM;0,994227894;-1,422410869
LFNG;1,157812222;-1,921690143
LGALS1;-1,514054124;-1,950013462
LGALS12;0,468849199;-1,104044277
LGALS17A;0,029559701;-0,019224374
LGALS2;-1,78754705;-1,14800121
LGALS3;-0,46925789;-1,020984748
LGALS3BP;-0,815187012;-1,258189786
LGALS8;-0,522678222;-0,997001724
LGALS8-AS1;1,287642187;-1,334317676
LGALS9;-0,477715986;-0,84077972
LGALS9B;-1,451893471;-2,008340002
LGALSL;2,597974348;-0,545744964
LGI4;-2,346950656;-1,538209016
LGMN;-0,810671752;-2,022381097
LGR4;0,3393473;-0,45515195
LGR6;-0,831399289;-1,177297958
LHFPL2;0,044969108;-0,088735581
LHFPL6;-1,481276343;-1,117011782
LHPP;-0,726483065;-1,590027092
LIAS;0,70206682;-1,242889797
LIF;-2,320483525;-0,961138995
LIG1;-0,212119395;-0,891476577
LIG3;0,095368146;-0,257510942
LIG4;0,870604419;-1,669728779
LILRA1;1,145646274;-0,399466691
LILRA3;0,023899415;-0,013281129
LILRA6;0,482020001;-0,263701328
LILRB1;-1,025704858;-1,16044894
LILRB2;-0,779802897;-0,448966752
LILRB3;1,322897518;-1,565994288
LILRB4;-0,003388805;-0,001702912
LIM2;-0,831102805;-0,568293894
LIMA1;1,163967726;-1,648223659
LIMD1;-0,089952388;-0,127600475
LIMD1-AS1;1,776545154;-3,182188102
LIMD2;-0,208817667;-0,313811034
LIME1;1,058123948;-3,080623207
LIMK1;-0,161607481;-0,311527505
LIMK2;1,444244165;-1,080604643
LIMS1;0,099074347;-0,249036632
LIMS2;0,597018945;-0,606217205
LIN37;0,840179455;-2,124527453
LIN52;0,173718853;-0,467254237
LIN54;0,348272001;-0,75439746
LIN7A;1,965681726;-1,224105463
LIN7B;-0,155006179;-0,251729436
LIN7C;-0,357960788;-0,650837095
LIN9;0,886468209;-2,644840774
LINC-PINT;0,355984781;-0,338816349
LINC00092;0,190194755;-0,179699987
LINC00115;1,378636633;-1,05799089
LINC00173;1,101029541;-0,802746026
LINC00174;0,334300382;-2,662746775
LINC00189;-0,185376873;-0,159045484
LINC00205;0,561663205;-0,602560496
LINC00211;3,886394538;-1,082512532
LINC00239;-0,983244223;-0,883141147
LINC00265;-0,30719348;-0,420127031
LINC00271;-0,283862592;-0,105146378
LINC00294;0,287333071;-0,349633385
LINC00298;-0,347879427;-0,280569847
LINC00299;0,124568274;-0,218863544
LINC00304;-0,898719959;-1,72135442
LINC00310;-0,687889979;-0,581714892
LINC00324;1,045460297;-2,282214617
LINC00336;-1,274299232;-0,504766485
LINC00339;0,575771451;-0,976902141
LINC00342;-0,385487939;-0,883194286
LINC00402;-0,695606742;-0,925785556
LINC00426;0,023776135;-0,040373899
LINC00467;0,120447083;-0,104515432
LINC00471;1,318180672;-0,941389383
LINC00476;-0,115335606;-0,093032646
LINC00482;0,149958273;-0,119920406
LINC00494;0,20338182;-0,177507418
LINC00511;0,991602552;-0,252227753
LINC00526;0,543965402;-0,484131339
LINC00528;0,67452663;-1,507947005
LINC00534;0,376958642;-0,133373681
LINC00539;-0,410146804;-0,624984685
LINC00540;-0,517825764;-0,542429692
LINC00544;-0,284367596;-0,145215487
LINC00562;-1,599726378;-0,919910594
LINC00565;-0,504673402;-0,52628411
LINC00598;-0,590701053;-1,005637372
LINC00622;-0,359908465;-0,317585778
LINC00623;0,154793507;-0,18467662
LINC00630;-0,502370636;-0,255519352
LINC00638;1,706136179;-2,781080131
LINC00640;0,370045975;-0,168124761
LINC00641;-0,98336668;-1,371861263
LINC00649;0,379855578;-0,786526911
LINC00653;-0,456465208;-0,551706607
LINC00654;2,206724999;-1,037086659
LINC00656;1,563614245;-0,526368194
LINC00659;1,407391085;-2,073254573
LINC00662;0,533613003;-1,845744254
LINC00663;0,771657493;-1,108400881
LINC00665;0,321152471;-0,348129514
LINC00667;-0,048942694;-0,077856813
LINC00671;2,10878618;-0,751654341
LINC00672;-0,001348949;-0,001991545
LINC00674;0,657831791;-1,086952341
LINC00680;0,409982471;-0,877214388
LINC00847;0,987676259;-3,296976263
LINC00852;-1,927963318;-1,484658213
LINC00853;-1,315330798;-0,474704202
LINC00861;1,194989567;-2,260419388
LINC00863;-0,148030369;-0,220024249
LINC00865;0,936486548;-2,051184838
LINC00869;0,126346289;-0,205583932
LINC00877;0,46454883;-1,917770378
LINC00880;-0,797468611;-0,910793415
LINC00884;-0,269662857;-0,202363852
LINC00888;0,172092225;-0,167640538
LINC00891;0,238468126;-0,147865104
LINC00892;0,549573124;-0,669808611
LINC00893;-0,487651143;-0,899511694
LINC00894;0,510458058;-2,090843154
LINC00896;1,794382979;-2,024845942
LINC00899;1,178223598;-2,277467332
LINC00900;1,075487283;-0,404367063
LINC00909;0,910324578;-1,787703692
LINC00910;1,30313267;-1,350844007
LINC00920;-0,331102443;-0,404618799
LINC00921;2,102332786;-5,636572819
LINC00926;-0,024508966;-0,024107866
LINC00929;0,21470021;-0,075302521
LINC00937;-0,648392944;-1,360421866
LINC00944;-0,494334524;-0,261713486
LINC00954;0,402055324;-0,657937112
LINC00957;1,279142588;-1,241765906
LINC00963;0,26430124;-0,372402979
LINC00968;0,221379012;-0,167545507
LINC00987;-0,895358345;-1,023330375
LINC00989;-0,808097997;-0,691626634
LINC00996;0,225259206;-0,584497218
LINC00997;-1,162047356;-0,642151239
LINC01001;1,898216548;-1,162473581
LINC01002;2,013211394;-1,713994934
LINC01003;0,433896088;-1,87574009
LINC01004;1,260875537;-1,452712749
LINC01006;0,521360511;-0,22789752
LINC01011;0,268180023;-0,365338126
LINC01012;0,953677173;-1,631310464
LINC01023;-0,833488223;-0,526886145
LINC01031;-1,329261209;-1,118432475
LINC01058;0,447575711;-0,145573345
LINC01088;-1,442134079;-0,797790751
LINC01089;-0,847950567;-1,131495734
